raw_message_id,parse_status,reply_to_message_id,raw_text,warning_text,warnings_summary,primary_intent,intents,action_types,actions_structured_summary,symbol,direction,market_type,confidence,parser_used,parser_mode,status,signal_id,target_scope_kind,target_scope_scope,target_refs,target_refs_count,linking_strategy,new_stop_level,close_scope,close_fraction,hit_target,fill_state,result_mode,cancel_scope,reported_results,reported_profit_percent,reported_leverage_hint,tp_prices,links_count,hashtags_count,validation_warning_count,diagnostics_summary
541,PARSED,,"[trader#3] 📍SIGNAL ID: #2079📍
COIN: $DOT/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 1.575✅

🔥25% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,DOTUSDT,,,0.82,,,,2079,signal,single,2079,1,,,,,,,,,,25,5,,0,0,0,
538,PARSED,,"[trader#3] 📍SIGNAL ID: #2079📍
COIN: $DOT/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 1.575✅
Target 2: 1.675✅

🔥58.3% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,DOTUSDT,,,0.82,,,,2079,signal,single,2079,1,,,,,,,,,,58.3,5,,0,0,0,
537,PARSED,,"[trader#3] 📍SIGNAL ID: #2078📍
COIN: $CRO/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.0775✅

🔥16.7% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,CROUSDT,,,0.82,,,,2078,signal,single,2078,1,,,,,,,,,,16.7,5,,0,0,0,
455,PARSED,,"[trader#3] 📍SIGNAL ID: #2081📍
COIN: $DOGE/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.0940✅

🔥22.2% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,DOGEUSDT,,,0.82,,,,2081,signal,single,2081,1,,,,,,,,,,22.2,5,,0,0,0,
448,PARSED,,"[trader#3] 📍SIGNAL ID: #2077📍
COIN: $BCH/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 470✅

🔥16.5% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,BCHUSDT,,,0.82,,,,2077,signal,single,2077,1,,,,,,,,,,16.5,5,,0,0,0,
447,PARSED,,"[trader#3] 📍SIGNAL ID: #2081📍
COIN: $DOGE/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.0940✅
Target 2: 0.0990✅

🔥50% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,DOGEUSDT,,,0.82,,,,2081,signal,single,2081,1,,,,,,,,,,50,5,,0,0,0,
408,PARSED,,"[trader#3] 📍SIGNAL ID: #2083📍
COIN: $NEAR/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 1.300✅

🔥20% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,NEARUSDT,,,0.82,,,,2083,signal,single,2083,1,,,,,,,,,,20,5,,0,0,0,
378,PARSED,,"[trader#3] 📍SIGNAL ID: #2082📍
COIN: $HYPE/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 31.25✅

🔥20.8% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,HYPEUSDT,,,0.82,,,,2082,signal,single,2082,1,,,,,,,,,,20.8,5,,0,0,0,
363,PARSED,,"[trader#3] 📍SIGNAL ID: #2085📍
COIN: $TON/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 1.350✅

🔥19.2% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,TONUSDT,,,0.82,,,,2085,signal,single,2085,1,,,,,,,,,,19.2,5,,0,0,0,
354,PARSED,,"[trader#3] 📍SIGNAL ID: #2082📍
COIN: $HYPE/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 31.25✅
Target 2: 33.00✅

🔥50% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,HYPEUSDT,,,0.82,,,,2082,signal,single,2082,1,,,,,,,,,,50,5,,0,0,0,
